Date,State,District,Pincode,Bio_age_5_17,Bio_age_17+
01-03-2025,Madhya Pradesh,Khandwa,450116,422,193
01-03-2025,Uttar Pradesh,Chitrakoot,210204,190,99
01-03-2025,Kerala,Pathanamthitta,689673,23,86
01-03-2025,Kerala,Kasaragod,671321,329,257
01-03-2025,Delhi,South Delhi,110020,336,573
01-03-2025,Telangana,Mahabubnagar,509301,321,275
01-03-2025,Bihar,Jehanabad,804429,145,223
01-03-2025,Maharashtra,Nagpur,441113,190,402
01-03-2025,Uttar Pradesh,Chandauli,232105,486,175
01-03-2025,Jharkhand,Gumla,835207,900,1223
01-03-2025,Andhra Pradesh,Kurnool,518401,274,183
01-03-2025,Uttar Pradesh,Etawah,206130,149,85
01-03-2025,Jammu and Kashmir,Udhampur,182126,151,219
01-03-2025,Punjab,Ludhiana,141012,305,305
01-03-2025,Punjab,Firozpur,152001,11,46
01-03-2025,Gujarat,Mahesana,384355,177,437
01-03-2025,Tamil Nadu,Theni,625579,291,518
01-03-2025,West Bengal,Jalpaiguri,735101,122,283
01-03-2025,Maharashtra,Satara,415519,182,341
01-03-2025,Karnataka,Bangalore,560005,54,228
01-03-2025,Kerala,Palakkad,679535,66,157
01-03-2025,Punjab,Moga,142042,242,615
01-03-2025,Rajasthan,Rajsamand,313341,173,159
01-03-2025,Tamil Nadu,Tiruchirappalli,621315,342,192
01-03-2025,Uttar Pradesh,Hardoi,241126,407,217
01-03-2025,Maharashtra,Amravati,444901,377,755
01-03-2025,Assam,North Cachar Hills,788931,20,29
01-03-2025,Karnataka,Gadag,582210,88,39
01-03-2025,Tamil Nadu,Dindigul,624220,35,117
01-03-2025,Uttar Pradesh,Kanpur Nagar,209304,184,75
01-03-2025,Gujarat,Ahmedabad,382480,310,527
01-03-2025,Karnataka,Bagalkot,587156,39,28
01-03-2025,Maharashtra,Nashik,423303,148,181
01-03-2025,Tamil Nadu,Krishnagiri,635306,273,102
01-03-2025,Odisha,Puri,752019,85,190
01-03-2025,Madhya Pradesh,Panna,488220,477,697
01-03-2025,Jharkhand,Giridih,815314,600,835
01-03-2025,Maharashtra,Satara,415001,120,225
01-03-2025,Andhra Pradesh,Cuddapah,516360,607,290
01-03-2025,Tamil Nadu,Karur,639113,113,83
01-03-2025,Gujarat,Valsad,396105,294,261
01-03-2025,Jharkhand,Ranchi,835303,235,642
01-03-2025,West Bengal,Paschim Medinipur,721157,38,73
01-03-2025,Assam,Sonitpur,784101,40,27
01-03-2025,Rajasthan,Tonk,304504,195,319
01-03-2025,Bihar,Nalanda,803204,23,70
01-03-2025,Karnataka,Bengaluru,560078,333,446
01-03-2025,Kerala,Palakkad,679335,88,167
01-03-2025,Gujarat,Mahisagar,388270,73,87
01-03-2025,Assam,Sibsagar,785640,60,49
01-03-2025,Himachal Pradesh,Kangra,176203,16,31
01-03-2025,Uttar Pradesh,Hapur,245205,992,301
01-03-2025,Jharkhand,Dhanbad,828129,51,61
01-03-2025,Jammu and Kashmir,Baramula,193123,190,305
01-03-2025,Odisha,Jajapur,755010,18,42
01-03-2025,Maharashtra,Ratnagiri,415616,77,125
01-03-2025,Karnataka,Dakshina Kannada,575019,28,35
01-03-2025,Gujarat,Kheda,387001,354,541
01-03-2025,Bihar,Vaishali,844502,250,468
01-03-2025,Maharashtra,Mumbai Suburban,400024,40,138
01-03-2025,Bihar,Gopalganj,841423,296,406
01-03-2025,Kerala,Thiruvananthapuram,695122,104,186
01-03-2025,Madhya Pradesh,Indore,453331,220,169
01-03-2025,Maharashtra,Pune,412106,264,448
01-03-2025,Maharashtra,Ahmadnagar,422611,79,269
01-03-2025,Andhra Pradesh,Ananthapur,515271,141,20
01-03-2025,Kerala,Ernakulam,682502,35,83
01-03-2025,Bihar,Jamui,811316,220,248
01-03-2025,Odisha,Ganjam,761111,216,334
01-03-2025,Bihar,Madhubani,847410,142,328
01-03-2025,Bihar,Bhagalpur,813228,35,45
01-03-2025,Gujarat,Kheda,387510,64,66
01-03-2025,Odisha,Jagatsinghapur,754141,207,397
01-03-2025,Maharashtra,Mumbai,400061,58,247
01-03-2025,Bihar,Bhagalpur,813206,81,70
01-03-2025,Uttar Pradesh,Lucknow,226025,85,125
01-03-2025,Telangana,Mahabubnagar,509204,173,194
01-03-2025,Himachal Pradesh,Mandi,175002,56,121
01-03-2025,Karnataka,Tumkur,572219,19,59
01-03-2025,Maharashtra,Ahmadnagar,413737,40,138
01-03-2025,Karnataka,Belgaum,591216,14,47
01-03-2025,Bihar,Begusarai,851134,253,238
01-03-2025,Uttar Pradesh,Bulandshahr,245402,133,57
01-03-2025,Odisha,Mayurbhanj,757045,175,322
01-03-2025,Uttar Pradesh,Ballia,221709,86,78
01-03-2025,Telangana,Adilabad,504251,87,90
01-03-2025,Andhra Pradesh,Nellore,524412,92,143
01-03-2025,Uttar Pradesh,Sultanpur,227805,344,189
01-03-2025,Maharashtra,Bhandara,441806,47,197
01-03-2025,Assam,Sonitpur,784182,113,116
01-03-2025,Tamil Nadu,Coimbatore,641113,49,57
01-03-2025,Karnataka,Hasan,573103,17,164
01-03-2025,Telangana,Mahabubnagar,509401,187,322
01-03-2025,Gujarat,Ahmedabad,380050,140,229
01-03-2025,Tamil Nadu,Vellore,632008,86,56
01-03-2025,Telangana,Medak,502285,32,45
01-03-2025,West Bengal,Barddhaman,713154,41,28
01-03-2025,Assam,Kamrup,781103,110,51
01-03-2025,Andhra Pradesh,Guntur,522318,78,26
01-03-2025,Tamil Nadu,Cuddalore,607002,416,229
01-03-2025,Madhya Pradesh,Raisen,464665,211,356
01-03-2025,Tripura,North Tripura,799277,151,296
01-03-2025,Assam,Sonitpur,784103,111,23
01-03-2025,Odisha,Kendujhar,758002,76,99
01-03-2025,Tamil Nadu,Sivaganga,630201,76,93
01-03-2025,Madhya Pradesh,Bhopal,462041,129,138
01-03-2025,Andhra Pradesh,Anantapur,515641,15,34
01-03-2025,Bihar,Saran,841222,141,401
01-03-2025,Tamil Nadu,Tirupattur,635752,48,17
01-03-2025,Jharkhand,Godda,816102,33,67
01-03-2025,Uttar Pradesh,Hathras,281308,52,15
01-03-2025,Gujarat,Amreli,364525,72,116
01-03-2025,Punjab,Ludhiana,141004,17,14
01-03-2025,Gujarat,Bhavnagar,365565,22,17
01-03-2025,Bihar,Begusarai,848203,84,57
01-03-2025,Bihar,Saran,841212,54,134
01-03-2025,Andhra Pradesh,Ananthapuramu,515531,122,8
01-03-2025,Tamil Nadu,Thiruvallur,600067,21,31
01-03-2025,Karnataka,Mysore,570011,27,81
01-03-2025,Tamil Nadu,Namakkal,637202,73,70
01-03-2025,Kerala,Palakkad,679552,72,112
01-03-2025,Gujarat,Sabarkantha,383110,86,67
01-03-2025,Tamil Nadu,Kanniyakumari,629704,44,168
01-03-2025,Telangana,Medak,502300,22,35
01-03-2025,Kerala,Thrissur,680689,22,36
01-03-2025,West Bengal,Barddhaman,713362,32,47
01-03-2025,Assam,Sonitpur,784505,40,36
01-03-2025,Assam,Biswanath,784174,33,33
01-03-2025,Maharashtra,Sindhudurg,416616,10,34
01-03-2025,Uttar Pradesh,Etah,207250,34,35
01-03-2025,West Bengal,Murshidabad,742403,17,15
01-03-2025,Manipur,Thoubal,795101,48,44
01-03-2025,Maharashtra,Mumbai Suburban,400056,51,51
01-03-2025,Bihar,Bhagalpur,813129,27,47
01-03-2025,Kerala,Kozhikode,673616,76,82
01-03-2025,Gujarat,Arvalli,383251,76,47
01-03-2025,West Bengal,Hooghly,712308,37,45
01-03-2025,Tamil Nadu,Kanyakumari,629701,13,7
01-03-2025,Uttar Pradesh,Unnao,209871,10,6
01-03-2025,West Bengal,South 24 Parganas,743398,29,37
01-03-2025,Andhra Pradesh,Warangal,506302,22,82
01-03-2025,Kerala,Palakkad,679101,29,33
01-03-2025,Telangana,Jagitial,505331,41,36
01-03-2025,Kerala,Thrissur,680564,39,48
01-03-2025,Karnataka,Udupi,576215,11,10
01-03-2025,Andhra Pradesh,Adilabad,504306,12,39
01-03-2025,Manipur,Ukhrul,795144,19,40
01-03-2025,Andhra Pradesh,Warangal,506004,10,33
01-03-2025,Karnataka,Udupi,574110,13,19
01-03-2025,Bihar,Nalanda,803119,254,465
01-03-2025,Assam,Golaghat,785610,15,15
01-03-2025,Tamil Nadu,Villupuram,606204,358,45
01-03-2025,Andhra Pradesh,Krishna,521132,128,55
01-03-2025,Madhya Pradesh,Dindori,481880,442,1231
01-03-2025,Maharashtra,Chhatrapati Sambhajinagar,431001,15,106
01-03-2025,Himachal Pradesh,Shimla,171011,77,116
01-03-2025,Madhya Pradesh,Rajgarh,465669,785,1035
01-03-2025,Uttar Pradesh,Ghazipur,232329,445,152
01-03-2025,Chhattisgarh,Mahasamund,493558,347,1823
01-03-2025,Bihar,Rohtas,821112,217,288
01-03-2025,Uttar Pradesh,Rampur,244927,870,259
01-03-2025,Odisha,Baleshwar,756032,38,127
01-03-2025,Madhya Pradesh,Tikamgarh,472118,824,1678
01-03-2025,Gujarat,Banaskantha,385575,436,475
01-03-2025,Bihar,Arwal,804401,168,347
01-03-2025,Uttar Pradesh,Ambedkar Nagar,224137,72,90
01-03-2025,Chhattisgarh,Raipur,493225,163,658
01-03-2025,Madhya Pradesh,Shajapur,465230,226,405
01-03-2025,Karnataka,Mysore,570010,36,145
01-03-2025,Maharashtra,Thane,421503,403,1227
01-03-2025,Madhya Pradesh,Chhatarpur,471313,926,1448
01-03-2025,Kerala,Palakkad,678612,69,105
01-03-2025,Karnataka,Bengaluru,560004,102,139
01-03-2025,Madhya Pradesh,Seoni,480999,335,429
01-03-2025,Uttar Pradesh,Deoria,274205,240,175
01-03-2025,Andhra Pradesh,Chittoor,517501,1460,726
01-03-2025,Punjab,Jalandhar,144024,87,202
01-03-2025,Uttar Pradesh,Etawah,206124,227,130
01-03-2025,Uttar Pradesh,Etawah,206253,665,304
01-03-2025,Punjab,Gurdaspur,143533,86,165
01-03-2025,Rajasthan,Ganganagar,335062,195,344
01-03-2025,Madhya Pradesh,Bhind,477447,248,122
01-03-2025,Uttar Pradesh,Jhansi,284001,311,189
01-03-2025,Punjab,Barnala,148101,300,627
01-03-2025,Chhattisgarh,Janjgir-champa,495668,378,1468
01-03-2025,Uttar Pradesh,Pratapgarh,230125,256,262
01-03-2025,Tamil Nadu,Dindigul,624612,67,165
01-03-2025,Telangana,Nizamabad,503310,111,209
01-03-2025,West Bengal,Birbhum,731301,76,95
01-03-2025,Andhra Pradesh,Prakasam,523274,106,40
01-03-2025,Tamil Nadu,Thoothukkudi,628801,154,173
01-03-2025,Madhya Pradesh,Satna,485447,203,391
01-03-2025,Punjab,Hoshiarpur,144207,121,310
01-03-2025,Chhattisgarh,Durg,490024,125,557
01-03-2025,Odisha,Kalahandi,766101,118,333
01-03-2025,West Bengal,Bankura,722169,13,6
01-03-2025,Uttar Pradesh,Budaun,243630,296,94
01-03-2025,Bihar,Vaishali,844111,222,470
01-03-2025,Lakshadweep,Lakshadweep,682556,25,22
01-03-2025,Assam,Marigaon,782103,122,46
01-03-2025,West Bengal,North 24 Parganas,700135,182,323
01-03-2025,Gujarat,Rajkot,360410,348,402
01-03-2025,Andhra Pradesh,Visakhapatnam,531055,554,212
01-03-2025,Rajasthan,Jaipur,303105,198,281
01-03-2025,Tamil Nadu,Thanjavur,613601,58,206
01-03-2025,Odisha,Khorda,751030,76,122
01-03-2025,Gujarat,Gandhinagar,382028,127,134
01-03-2025,Rajasthan,Jaipur,303338,227,271
01-03-2025,Chhattisgarh,Baloda Bazar,493101,127,390
01-03-2025,Maharashtra,Akola,444106,126,668
01-03-2025,Telangana,Hyderabad,500059,389,496
01-03-2025,Maharashtra,Sindhudurg,416514,50,57
01-03-2025,West Bengal,Jalpaiguri,735302,39,39
01-03-2025,Andhra Pradesh,N. T. R,521212,10,7
01-03-2025,Tamil Nadu,Tiruchirappalli,621002,102,152
01-03-2025,Tamil Nadu,Thoothukkudi,628622,92,242
01-03-2025,Andhra Pradesh,Srikakulam,532455,261,124
01-03-2025,Andhra Pradesh,Prakasam,523254,47,45
01-03-2025,Bihar,Katihar,854112,456,527
01-03-2025,Maharashtra,Nagpur,440026,243,853
01-03-2025,Karnataka,Gadag,582205,155,87
01-03-2025,Tamil Nadu,Nagapattinam,614809,61,75
01-03-2025,Uttar Pradesh,Unnao,209506,103,99
01-03-2025,West Bengal,Cooch Behar,736160,24,25
01-03-2025,Andhra Pradesh,Vizianagaram,535547,120,306
01-03-2025,Odisha,Cuttack,754032,199,465
01-03-2025,Andhra Pradesh,Srikakulam,532474,118,32
01-03-2025,Sikkim,South,737134,71,80
01-03-2025,Andhra Pradesh,East Godavari,533463,172,58
01-03-2025,Karnataka,Ballari,583118,30,8
01-03-2025,Odisha,Debagarh,768119,89,156
01-03-2025,Punjab,Ferozepur,152002,566,1133
01-03-2025,Chhattisgarh,Janjgir-champa,495554,131,545
01-03-2025,Uttar Pradesh,Aligarh,202127,243,99
01-03-2025,Jharkhand,Dumka,814119,454,398
01-03-2025,Chhattisgarh,Rajnandgaon,491888,117,499
01-03-2025,Maharashtra,Pune,411013,112,176
01-03-2025,Uttar Pradesh,Chandauli,232120,320,157
01-03-2025,Uttar Pradesh,Kanpur Nagar,209204,98,45
01-03-2025,Tamil Nadu,Virudhunagar,626102,135,77
01-03-2025,Jharkhand,Ranchi,835325,53,94
01-03-2025,Tamil Nadu,Tirunelveli,627113,25,46
01-03-2025,Madhya Pradesh,Jabalpur,483105,84,112
01-03-2025,Uttar Pradesh,Kheri,262721,161,58
01-03-2025,Karnataka,Bellary,583126,53,138
01-03-2025,Rajasthan,Sirohi,307024,115,164
01-03-2025,Karnataka,Hasan,573116,15,71
01-03-2025,Rajasthan,Sikar,332031,77,251
01-03-2025,Andhra Pradesh,Khammam,507158,15,57
01-03-2025,Tamil Nadu,Dindigul,624802,146,231
01-03-2025,Tamil Nadu,Villupuram,604001,372,130
01-03-2025,Kerala,Malappuram,676509,73,129
01-03-2025,Telangana,K.v. Rangareddy,500074,158,221
01-03-2025,Kerala,Thiruvananthapuram,695012,37,66
01-03-2025,Bihar,Patna,801304,133,172
01-03-2025,Andhra Pradesh,Vizianagaram,535580,280,128
01-03-2025,Tamil Nadu,Tiruchirappalli,621210,53,73
01-03-2025,Uttar Pradesh,Amethi,228159,211,216
01-03-2025,Andhra Pradesh,Visakhapatnam,535250,29,6
01-03-2025,Maharashtra,Solapur,413227,126,144
01-03-2025,Gujarat,Surendra Nagar,382750,179,229
01-03-2025,Orissa,Baleshwar,756001,13,36
01-03-2025,Andhra Pradesh,Nizamabad,503307,13,25
01-03-2025,West Bengal,Paschim Medinipur,721102,92,88
01-03-2025,Rajasthan,Pali,306001,88,352
01-03-2025,Kerala,Thiruvananthapuram,695032,33,43
01-03-2025,Andhra Pradesh,Kurnool,518598,151,38
01-03-2025,Himachal Pradesh,Kangra,176093,11,14
01-03-2025,Tamil Nadu,Pudukkottai,614614,24,40
01-03-2025,Rajasthan,Rajsamand,313321,113,83
01-03-2025,Odisha,Ganjam,761009,128,168
01-03-2025,Maharashtra,Gondiya,441802,18,25
01-03-2025,Gujarat,Rajkot,363650,50,165
01-03-2025,Andhra Pradesh,East Godavari,533309,134,36
01-03-2025,Tamil Nadu,The Nilgiris,643003,55,63
01-03-2025,Tamil Nadu,Tiruvannamalai,606901,199,66
01-03-2025,Tamil Nadu,Thanjavur,612605,39,129
01-03-2025,Jharkhand,Dhanbad,828307,66,108
01-03-2025,Maharashtra,Mumbai,400002,35,148
01-03-2025,Gujarat,Junagadh,362229,15,43
01-03-2025,Uttarakhand,Dehradun,248198,99,109
01-03-2025,Karnataka,Mandya,571427,28,47
01-03-2025,Gujarat,Sabarkantha,383330,17,65
01-03-2025,Odisha,Koraput,764003,181,182
01-03-2025,Andhra Pradesh,Hyderabad,500027,37,192
01-03-2025,Andhra Pradesh,Prakasam,523367,75,44
01-03-2025,Odisha,Puri,752119,58,102
01-03-2025,Maharashtra,Buldhana,444202,70,190
01-03-2025,Uttar Pradesh,Amethi,227408,106,96
01-03-2025,Assam,Karbi Anglong,782135,26,4
01-03-2025,Bihar,Saran,841223,46,35
01-03-2025,Maharashtra,Sangli,416420,40,85
01-03-2025,West Bengal,Barddhaman,713358,44,105
01-03-2025,Karnataka,Mysore,570016,27,155
01-03-2025,Andhra Pradesh,West Godavari,534209,51,35
01-03-2025,Karnataka,Kolar,563161,61,95
01-03-2025,Bihar,Banka,813108,32,55
01-03-2025,Telangana,Jogulamba Gadwal,509135,40,37
01-03-2025,West Bengal,Jalpaiguri,735233,27,33
01-03-2025,West Bengal,Cooch Behar,736180,15,45
01-03-2025,Andhra Pradesh,Chittoor,517599,67,51
01-03-2025,Gujarat,Kachchh,370415,40,33
01-03-2025,Karnataka,Chikkamagaluru,577140,17,16
01-03-2025,Tamil Nadu,Nagapattinam,609803,23,16
01-03-2025,Orissa,Balangir,767024,14,75
01-03-2025,Himachal Pradesh,Mandi,175023,37,35
01-03-2025,Bihar,Madhubani,847306,26,51
01-03-2025,Pondicherry,Pondicherry,605013,11,84
01-03-2025,Jharkhand,Latehar,822127,14,6
01-03-2025,Punjab,Jalandhar,144009,143,263
01-03-2025,Kerala,Kottayam,686563,23,82
01-03-2025,West Bengal,Bardhaman,713322,12,19
01-03-2025,Kerala,Kozhikode,673309,32,31
01-03-2025,Telangana,Warangal,506356,43,29
01-03-2025,Odisha,Khorda,751015,63,81
01-03-2025,Kerala,Ernakulam,682310,23,37
01-03-2025,Tamil Nadu,The Nilgiris,643203,15,39
01-03-2025,Punjab,Bathinda,151501,13,22
01-03-2025,Uttar Pradesh,Budaun,243725,12,27
01-03-2025,Telangana,Nizamabad,503213,65,44
01-03-2025,Karnataka,Dakshina Kannada,574324,12,27
01-03-2025,Tamil Nadu,Dindigul,624210,15,11
01-03-2025,Assam,Kamrup Metro,781038,20,22
01-03-2025,West Bengal,West Midnapore,721135,11,25
01-03-2025,Kerala,Alappuzha,690529,20,27
01-03-2025,Bihar,Sitamarhi,843334,11,17
01-03-2025,Kerala,Alappuzha,690105,20,43
01-03-2025,Gujarat,Arvalli,383276,16,15
01-03-2025,Andhra Pradesh,Palnadu,522408,10,1
01-03-2025,Bihar,Siwan,841243,218,378
01-03-2025,Maharashtra,Akola,444502,191,929
01-03-2025,Bihar,Supaul,852125,308,729
01-03-2025,Karnataka,Dakshina Kannada,574214,76,65
01-03-2025,Kerala,Kannur,670141,69,117
01-03-2025,Karnataka,Chikkaballapur,561208,417,137
01-03-2025,Haryana,Rohtak,124001,1217,3180
01-03-2025,Uttar Pradesh,Moradabad,244602,331,117
01-03-2025,Jharkhand,Jamtara,815355,358,592
01-03-2025,Tamil Nadu,Kanniyakumari,629501,76,268
01-03-2025,Madhya Pradesh,Shivpuri,473880,420,655
01-03-2025,Maharashtra,Mumbai,400101,290,1026
01-03-2025,Uttar Pradesh,Balrampur,271206,665,269
01-03-2025,Madhya Pradesh,Panna,488442,733,1256
01-03-2025,Andhra Pradesh,Vizianagaram,535006,131,50
01-03-2025,Rajasthan,Bhilwara,311408,51,52
01-03-2025,Uttar Pradesh,Varanasi,221202,349,198
01-03-2025,Odisha,Nabarangapur,764076,1010,1036
01-03-2025,Tamil Nadu,Villupuram,606207,943,212
01-03-2025,Punjab,Patiala,147201,465,1155
01-03-2025,West Bengal,North 24 Parganas,743251,150,208
01-03-2025,Tamil Nadu,Salem,636003,458,434
01-03-2025,West Bengal,Barddhaman,713337,37,100
01-03-2025,Uttar Pradesh,Kushinagar,274304,1122,1262
01-03-2025,Madhya Pradesh,Sehore,466116,604,1041
01-03-2025,Tamil Nadu,Thoothukkudi,628210,92,172
01-03-2025,Tamil Nadu,The Nilgiris,643207,34,43
01-03-2025,Madhya Pradesh,Shivpuri,473995,783,800
01-03-2025,Karnataka,Dakshina Kannada,574153,113,244
01-03-2025,Uttar Pradesh,Varanasi,221116,97,50
01-03-2025,Delhi,North West Delhi,110036,745,940
01-03-2025,Gujarat,Jamnagar,361160,239,169
01-03-2025,Andhra Pradesh,East Godavari,533294,203,76
01-03-2025,Kerala,Kottayam,686605,63,89
01-03-2025,Maharashtra,Ahmadnagar,414302,118,178
01-03-2025,Rajasthan,Rajsamand,313301,349,328
01-03-2025,Uttar Pradesh,Chandauli,232102,452,197
01-03-2025,Bihar,Purnia,854206,379,743
01-03-2025,Odisha,Sundargarh,770015,20,196
01-03-2025,Maharashtra,Thane,421102,153,429
01-03-2025,Jharkhand,Palamu,822111,28,26
01-03-2025,Rajasthan,Sikar,332024,74,176
01-03-2025,Tamil Nadu,Tiruvannamalai,632301,452,178
01-03-2025,Tamil Nadu,Coimbatore,641659,130,509
01-03-2025,Rajasthan,Nagaur,341303,496,883
01-03-2025,Uttar Pradesh,Bulandshahr,203150,284,135
01-03-2025,Maharashtra,Solapur,413107,79,109
01-03-2025,Chhattisgarh,Dakshin Bastar Dantewada,494556,83,174
01-03-2025,Andhra Pradesh,East Godavari,533406,152,91
01-03-2025,Karnataka,Davangere,577230,31,38
01-03-2025,Rajasthan,Jaipur,303348,101,188
01-03-2025,Tamil Nadu,Virudhunagar,626130,351,332
01-03-2025,Jharkhand,Dumka,814103,553,593
01-03-2025,West Bengal,East Midnapore,721430,13,34
01-03-2025,Madhya Pradesh,Khargone,451331,781,1455
01-03-2025,Tamil Nadu,Dharmapuri,636809,551,289
01-03-2025,Maharashtra,Nanded,431601,988,891
01-03-2025,Maharashtra,Jalgaon,425302,178,412
01-03-2025,Delhi,South Delhi,110068,238,215
01-03-2025,Uttarakhand,Uttarkashi,249185,162,469
01-03-2025,Odisha,Bhadrak,756121,72,138
01-03-2025,Uttar Pradesh,Kheri,262905,522,141
01-03-2025,Tamil Nadu,Tirupattur,635801,35,14
01-03-2025,Punjab,Mansa,151302,30,127
01-03-2025,West Bengal,North 24 Parganas,743704,64,112
01-03-2025,Gujarat,Vadodara,390021,168,323
01-03-2025,Tripura,Dhalai,799289,717,332
01-03-2025,Maharashtra,Mumbai,400054,43,203
01-03-2025,Tamil Nadu,Sivaganga,630713,43,63
01-03-2025,Odisha,Khorda,751003,135,237
01-03-2025,Andhra Pradesh,Guntur,522657,178,106
01-03-2025,Assam,Hojai,782440,129,110
01-03-2025,Madhya Pradesh,Betul,461441,38,312
01-03-2025,Gujarat,Ahmadabad,380024,11,189
01-03-2025,Kerala,Alappuzha,690516,34,113
01-03-2025,Uttar Pradesh,Bulandshahr,203129,436,77
01-03-2025,Kerala,Palakkad,678601,214,346
01-03-2025,Tamil Nadu,Thanjavur,614804,266,195
01-03-2025,Maharashtra,Thane,421505,168,291
01-03-2025,Tamil Nadu,Tiruchirappalli,621206,66,100
01-03-2025,Gujarat,Surendra Nagar,363425,34,47
01-03-2025,Maharashtra,Pune,410503,146,189
01-03-2025,Uttar Pradesh,Bijnor,246732,267,111
01-03-2025,West Bengal,Kolkata,700033,28,93
01-03-2025,Uttar Pradesh,Bulandshahr,245401,218,57
01-03-2025,Tamil Nadu,Pudukkottai,614622,206,166
01-03-2025,Andhra Pradesh,Rangareddi,509337,30,198
01-03-2025,Assam,Karbi Anglong,782486,28,44
01-03-2025,Tamil Nadu,Thiruvarur,610206,174,53
01-03-2025,Uttar Pradesh,Pratapgarh,230144,132,123
01-03-2025,Karnataka,Belgaum,591311,89,128
01-03-2025,Maharashtra,Mumbai,400092,91,418
01-03-2025,Uttar Pradesh,Sonbhadra,232221,298,196
01-03-2025,Maharashtra,Bhandara,441805,87,221
01-03-2025,Bihar,Rohtas,821302,22,48
01-03-2025,Bihar,East Champaran,845425,229,299
01-03-2025,Karnataka,Tumkur,572140,26,103
01-03-2025,Tamil Nadu,Kancheepuram,602106,51,64
01-03-2025,Karnataka,Bengaluru,560038,60,86
01-03-2025,Uttar Pradesh,Kannauj,209733,457,145
01-03-2025,Karnataka,Bangalore,560004,20,113
01-03-2025,Tamil Nadu,Tiruchirappalli,621305,96,179
01-03-2025,Karnataka,Chickmagalur,577547,23,73
01-03-2025,Haryana,Kaithal,136043,293,721
01-03-2025,Maharashtra,Ratnagiri,415802,10,70
01-03-2025,Orissa,Dhenkanal,759025,19,63
01-03-2025,Bihar,Supaul,854340,126,296
01-03-2025,Karnataka,Kolar,563132,109,121
01-03-2025,Tamil Nadu,Salem,636402,121,65
01-03-2025,Uttar Pradesh,Ballia,277304,181,150
01-03-2025,Andhra Pradesh,Rangareddi,500097,31,134
01-03-2025,Chhattisgarh,Raipur,493114,97,198
01-03-2025,Tripura,West Tripura,799202,37,59
01-03-2025,Jharkhand,Bokaro,825315,94,152
01-03-2025,Andhra Pradesh,Visakhapatnam,530003,42,115
01-03-2025,Manipur,Thoubal,795149,72,78
01-03-2025,Tamil Nadu,Kancheepuram,600074,74,98
01-03-2025,Bihar,Munger,813212,106,179
01-03-2025,Gujarat,Kachchh,370460,55,35
01-03-2025,Kerala,Ernakulam,682027,54,96
01-03-2025,Maharashtra,Sangli,416406,34,65
01-03-2025,Andhra Pradesh,Rangareddi,500070,44,164
01-03-2025,Andhra Pradesh,Ananthapuramu,515241,118,12
01-03-2025,Karnataka,Gulbarga,585325,44,163
01-03-2025,Andhra Pradesh,Warangal,506009,12,81
01-03-2025,Tamil Nadu,Kancheepuram,603406,245,91
01-03-2025,Tamil Nadu,Tiruppur,642102,24,23
01-03-2025,Chhattisgarh,Surguja,497225,10,49
01-03-2025,Himachal Pradesh,Kullu,175130,20,23
01-03-2025,Kerala,Alappuzha,689504,16,28
01-03-2025,Andhra Pradesh,Krishna,521183,96,28
01-03-2025,Chhattisgarh,Sukma,494115,24,96
01-03-2025,Andhra Pradesh,East Godavari,533213,213,68
01-03-2025,Haryana,Rohtak,124022,46,152
01-03-2025,Punjab,Rupnagar,140119,69,166
01-03-2025,Tamil Nadu,Kanniyakumari,629171,23,69
01-03-2025,Karnataka,Hassan,573225,47,31
01-03-2025,West Bengal,Hooghly,712103,98,177
01-03-2025,Andhra Pradesh,East Godavari,533253,105,41
01-03-2025,Rajasthan,Jaipur,303006,63,116
01-03-2025,Gujarat,Valsad,396002,26,33
01-03-2025,Meghalaya,East Jaintia Hills,793200,67,50
01-03-2025,Tamil Nadu,Thiruvarur,610104,95,72
01-03-2025,Karnataka,Dakshina Kannada,575027,10,21
01-03-2025,West Bengal,North Twenty Four Parganas,700110,24,112
01-03-2025,Rajasthan,Nagaur,341317,73,154
01-03-2025,Telangana,Warangal,506134,44,39
01-03-2025,Karnataka,Kalaburagi,585307,37,21
01-03-2025,Madhya Pradesh,Narmadapuram,461990,21,68
01-03-2025,Assam,Udalguri,784523,86,38
01-03-2025,Uttarakhand,Dehradun,248123,66,123
01-03-2025,Maharashtra,Solapur,413214,109,136
01-03-2025,Maharashtra,Mumbai Suburban,400082,27,25
01-03-2025,Gujarat,Navsari,396590,86,71
01-03-2025,Tamil Nadu,Kanniyakumari,629168,19,60
01-03-2025,Gujarat,Surat,395345,13,18
01-03-2025,West Bengal,Barddhaman,712410,29,64
01-03-2025,Assam,Cachar,788117,19,39
01-03-2025,Tamil Nadu,The Nilgiris,643242,23,12
01-03-2025,Uttar Pradesh,Meerut,250402,63,47
01-03-2025,Kerala,Kottayam,686631,24,84
01-03-2025,Karnataka,Belgaum,591254,16,45
01-03-2025,West Bengal,South Dinajpur,733121,13,25
01-03-2025,Uttarakhand,Almora,263678,16,33
01-03-2025,Goa,North Goa,403110,33,32
01-03-2025,Goa,South Goa,403406,11,15
01-03-2025,Uttar Pradesh,Sambhal,243640,21,9
01-03-2025,Andhra Pradesh,Sri Sathya Sai,515301,17,14
01-03-2025,Himachal Pradesh,Mandi,175004,17,29
01-03-2025,Tamil Nadu,Mayiladuthurai,609106,30,6
01-03-2025,Karnataka,Chickmagalur,577175,16,35
01-03-2025,Bihar,Patna,803203,21,29
